case_id,era,year,code,case_kind,expected_score,expected_mi,expected_chf,expected_pvd,expected_cevd,expected_copd,expected_pulm,expected_rheum,expected_dem,expected_plegia,expected_diab,expected_diabcomp,expected_renal,expected_livmild,expected_livsev,expected_pud,expected_cancer,expected_mets,expected_aids
985,8,1986,41201,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,8,1986,"412,91",normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,8,1986,412.91,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,8,1986,41291,normalization_variant,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,8,1986,"425,08",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,8,1986,425.08,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,8,1986,42508,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,8,1986,"425,09",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,8,1986,425.09,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,8,1986,42509,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,8,1986,"427,0",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,8,1986,427.0,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,8,1986,4270,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,8,1986,"427,1",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,8,1986,427.1,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,8,1986,4271,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,8,1986,428,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,8,1986,430,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,8,1986,431,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,8,1986,432,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,8,1986,433,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,8,1986,434,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,8,1986,435,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,8,1986,436,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,8,1986,437,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,8,1986,438,normalization_variant,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,8,1986,440,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,8,1986,441,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,8,1986,"443,1",normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,8,1986,443.1,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,8,1986,4431,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,8,1986,"443,9",normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,8,1986,443.9,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,8,1986,4439,normalization_variant,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,8,1986,446,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1020,8,1986,"456,0",normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,8,1986,456.0,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1022,8,1986,4560,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1023,8,1986,490,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1024,8,1986,491,normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,8,1986,492,normalization_variant,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,8,1986,493,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1027,8,1986,515,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1028,8,1986,516,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,8,1986,517,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1030,8,1986,518,normalization_variant,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1031,8,1986,531,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1032,8,1986,532,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1033,8,1986,533,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1034,8,1986,534,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1035,8,1986,571,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1036,8,1986,"571,9",normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1037,8,1986,571.9,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1038,8,1986,5719,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1039,8,1986,573,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1040,8,1986,"573,02",normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,8,1986,573.02,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1042,8,1986,57302,normalization_variant,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1043,8,1986,582,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1044,8,1986,583,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1045,8,1986,584,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,8,1986,"593,00",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1047,8,1986,593.00,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1048,8,1986,59300,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1049,8,1986,696,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1050,8,1986,"712,0",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,8,1986,712.0,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1052,8,1986,7120,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1053,8,1986,"712,1",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1054,8,1986,712.1,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,8,1986,7121,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1056,8,1986,"712,2",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1057,8,1986,712.2,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1058,8,1986,7122,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,8,1986,"712,3",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060,8,1986,712.3,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,8,1986,7123,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1062,8,1986,"712,5",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1063,8,1986,712.5,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1064,8,1986,7125,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1065,8,1986,716,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1066,8,1986,"734,0",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1067,8,1986,734.0,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1068,8,1986,7340,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1069,8,1986,"734,1",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1070,8,1986,734.1,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1071,8,1986,7341,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1072,8,1986,"734,9",normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1073,8,1986,734.9,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1074,8,1986,7349,normalization_variant,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1075,8,1986,"785,3",normalization_variant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,8,1986,785.3,normalization_variant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,8,1986,7853,normalization_variant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,8,1986,792,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1079,8,1986,"792,99",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1080,8,1986,792.99,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1081,8,1986,79299,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1082,8,1986,"Y29,01",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1083,8,1986,Y29.01,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1084,8,1986,y2901,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1085,9,1996,070,normalization_variant,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,9,1996,"079,J",normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1087,9,1996,079.J,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1088,9,1996,079j,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1089,9,1996,140,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1090,9,1996,141,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,9,1996,142,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1092,9,1996,143,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1093,9,1996,144,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1094,9,1996,145,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1095,9,1996,146,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1096,9,1996,147,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,9,1996,148,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,9,1996,149,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1099,9,1996,150,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1100,9,1996,151,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1101,9,1996,152,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1102,9,1996,153,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1103,9,1996,154,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1104,9,1996,155,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1105,9,1996,156,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1106,9,1996,157,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1107,9,1996,158,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1108,9,1996,159,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1109,9,1996,160,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1110,9,1996,161,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1111,9,1996,162,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1112,9,1996,163,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1113,9,1996,164,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1114,9,1996,165,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1115,9,1996,166,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1116,9,1996,167,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,9,1996,168,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1118,9,1996,169,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1119,9,1996,170,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1120,9,1996,171,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1121,9,1996,172,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1122,9,1996,174,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1123,9,1996,175,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1124,9,1996,176,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1125,9,1996,177,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1126,9,1996,178,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1127,9,1996,179,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1128,9,1996,180,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1129,9,1996,181,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1130,9,1996,182,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1131,9,1996,183,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1132,9,1996,184,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1133,9,1996,185,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1134,9,1996,186,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1135,9,1996,187,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1136,9,1996,188,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1137,9,1996,189,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1138,9,1996,190,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1139,9,1996,191,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1140,9,1996,192,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1141,9,1996,193,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1142,9,1996,194,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1143,9,1996,195,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1144,9,1996,196,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1145,9,1996,197,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1146,9,1996,198,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1147,9,1996,199,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1148,9,1996,"199,A",normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1149,9,1996,199.A,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1150,9,1996,199a,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1151,9,1996,"199,B",normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1152,9,1996,199.B,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,9,1996,199b,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1154,9,1996,200,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1155,9,1996,201,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1156,9,1996,202,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1157,9,1996,203,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1158,9,1996,204,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1159,9,1996,205,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1160,9,1996,206,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1161,9,1996,207,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1162,9,1996,208,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1163,9,1996,"250,A",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1164,9,1996,250.A,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,9,1996,250a,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1166,9,1996,"250,B",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,9,1996,250.B,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1168,9,1996,250b,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1169,9,1996,"250,C",normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,9,1996,250.C,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,9,1996,250c,normalization_variant,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1172,9,1996,"250,D",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1173,9,1996,250.D,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,9,1996,250d,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,9,1996,"250,E",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1176,9,1996,250.E,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1177,9,1996,250e,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1178,9,1996,"250,F",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1179,9,1996,250.F,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1180,9,1996,250f,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1181,9,1996,"250,G",normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1182,9,1996,250.G,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1183,9,1996,250g,normalization_variant,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1184,9,1996,"279,K",normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,9,1996,279.K,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1186,9,1996,279k,normalization_variant,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,9,1996,290,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1188,9,1996,"294,B",normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1189,9,1996,294.B,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1190,9,1996,294b,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,9,1996,"331,A",normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,9,1996,331.A,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1193,9,1996,331a,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1194,9,1996,"331,B",normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1195,9,1996,331.B,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,9,1996,331b,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,9,1996,"331,C",normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1198,9,1996,331.C,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1199,9,1996,331c,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200,9,1996,"331,X",normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1201,9,1996,331.X,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1202,9,1996,331x,normalization_variant,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1203,9,1996,342,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1204,9,1996,343,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1205,9,1996,"344,A",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1206,9,1996,344.A,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1207,9,1996,344a,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1208,9,1996,"344,B",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1209,9,1996,344.B,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1210,9,1996,344b,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1211,9,1996,"344,C",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1212,9,1996,344.C,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1213,9,1996,344c,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1214,9,1996,"344,D",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1215,9,1996,344.D,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1216,9,1996,344d,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1217,9,1996,"344,E",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1218,9,1996,344.E,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1219,9,1996,344e,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1220,9,1996,"344,F",normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1221,9,1996,344.F,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1222,9,1996,344f,normalization_variant,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1223,9,1996,"402,A",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,9,1996,402.A,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,9,1996,402a,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,9,1996,"402,B",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,9,1996,402.B,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,9,1996,402b,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,9,1996,"402,X",normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,9,1996,402.X,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,9,1996,402x,normalization_variant,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
