"dataset","config","metric","value_r","value_stata","abs_diff","rel_diff","tolerance","status"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_mean",1.01154850534481,1.01154838718477,1.18160038864445e-07,1.16811059521626e-07,0.02,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_min",0.612931466176945,0.612931690401578,2.24224632527914e-07,3.6582320026724e-07,0.05,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_n_truncated",19435,19435,0,0,5,"PASS"
"trial_example","1K_AT_logistic_quad_strat_trunc","w_sd",0.0779272248849621,0.0779273271455861,1.02260623996431e-07,1.31225627443098e-06,0.05,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","coef",-0.362754765491417,-0.362755176225951,4.10734534384005e-07,1.13226374508897e-06,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","or_hr",0.695757036214273,0.695756750442889,2.85771383889966e-07,4.10734619115166e-07,0.05,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t0",0.00480746955174405,0.0048074695050623,4.66817496116989e-11,9.71025392101660e-09,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t10",0.0511673782202616,0.051167378599814,3.79552396456706e-10,7.41785893362311e-09,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t15",0.0732736734231477,0.0732736746396743,1.21652660167726e-09,1.66025057110834e-08,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t20",0.0947288911530477,0.0947288936101046,2.45705690515852e-09,2.59377768653304e-08,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t25",0.115571657716202,0.115571661795209,4.07900679899598e-09,3.52941779640057e-08,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t30",0.135834955361785,0.135834961417235,6.05544989151774e-09,4.4579464876628e-08,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm0_t5",0.0283639521969591,0.0283639521562286,4.07304988347956e-11,1.43599518890922e-09,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t0",0.00335377717589125,0.0033537757761531,1.39973815004024e-09,4.17361876125717e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t10",0.0361417202572843,0.0361417062869324,1.3970351903092e-08,3.86543783854036e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t15",0.0520550331118175,0.0520550137883248,1.93234927017838e-08,3.71212901419263e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t20",0.0676695577444363,0.0676695336544717,2.40899645925774e-08,3.55994245735215e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t25",0.0829987584062092,0.0829987301101193,2.82960899017359e-08,3.40921961868499e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t30",0.0980543642401008,0.0980543322721128,3.19679880067536e-08,3.2602320841917e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_arm1_t5",0.0199140319195564,0.019914023915227,8.00432939720985e-09,4.01944349935698e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t0",-0.0014536923758528,-0.0014536937289092,1.35305639999486e-09,9.30771298717886e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t10",-0.0150256579629773,-0.0150256723128816,1.43499042995487e-08,9.55025771941432e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t15",-0.0212186403113303,-0.0212186608513495,2.05400192028471e-08,9.68016754061119e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t20",-0.0270593334086114,-0.0270593599556329,2.65470215012054e-08,9.81066128124701e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t25",-0.032572899309993,-0.0325729316850895,3.2375096499504e-08,9.93926393009443e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t30",-0.0377805911216846,-0.0377806291451221,3.80234374958155e-08,1.00642679479372e-06,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","pred_diff_t5",-0.00844992027740266,-0.0084499282410016,7.96359894000842e-09,9.42445747807258e-07,0.02,"PASS"
"trial_example","1L_PP_logistic_linear_strat_trunc","se",0.402835631102934,0.40284010168894,4.47058600550054e-06,1.10976687443908e-05,0.05,"PASS"
